urls,filename,variable,model,szenario,time
https://geodata.ucdavis.edu/cmip6/30s/CNRM-CM6-1/ssp245/wc2.1_30s_tmax_CNRM-CM6-1_ssp245_2021-2040.tif,wc2.1_30s_tmax_CNRM-CM6-1_ssp245_2021-2040.tif,tmax,CNRM-CM6-1,ssp245,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-CM6-1/ssp245/wc2.1_30s_prec_CNRM-CM6-1_ssp245_2021-2040.tif,wc2.1_30s_prec_CNRM-CM6-1_ssp245_2021-2040.tif,prec,CNRM-CM6-1,ssp245,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-CM6-1/ssp245/wc2.1_30s_bioc_CNRM-CM6-1_ssp245_2021-2040.tif,wc2.1_30s_bioc_CNRM-CM6-1_ssp245_2021-2040.tif,bioc,CNRM-CM6-1,ssp245,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-CM6-1/ssp370/wc2.1_30s_tmin_CNRM-CM6-1_ssp370_2021-2040.tif,wc2.1_30s_tmin_CNRM-CM6-1_ssp370_2021-2040.tif,tmin,CNRM-CM6-1,ssp370,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-CM6-1/ssp370/wc2.1_30s_tmax_CNRM-CM6-1_ssp370_2021-2040.tif,wc2.1_30s_tmax_CNRM-CM6-1_ssp370_2021-2040.tif,tmax,CNRM-CM6-1,ssp370,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-CM6-1/ssp370/wc2.1_30s_prec_CNRM-CM6-1_ssp370_2021-2040.tif,wc2.1_30s_prec_CNRM-CM6-1_ssp370_2021-2040.tif,prec,CNRM-CM6-1,ssp370,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-CM6-1/ssp370/wc2.1_30s_bioc_CNRM-CM6-1_ssp370_2021-2040.tif,wc2.1_30s_bioc_CNRM-CM6-1_ssp370_2021-2040.tif,bioc,CNRM-CM6-1,ssp370,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-CM6-1/ssp585/wc2.1_30s_tmin_CNRM-CM6-1_ssp585_2021-2040.tif,wc2.1_30s_tmin_CNRM-CM6-1_ssp585_2021-2040.tif,tmin,CNRM-CM6-1,ssp585,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-CM6-1/ssp585/wc2.1_30s_tmax_CNRM-CM6-1_ssp585_2021-2040.tif,wc2.1_30s_tmax_CNRM-CM6-1_ssp585_2021-2040.tif,tmax,CNRM-CM6-1,ssp585,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-CM6-1/ssp585/wc2.1_30s_prec_CNRM-CM6-1_ssp585_2021-2040.tif,wc2.1_30s_prec_CNRM-CM6-1_ssp585_2021-2040.tif,prec,CNRM-CM6-1,ssp585,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-CM6-1/ssp585/wc2.1_30s_bioc_CNRM-CM6-1_ssp585_2021-2040.tif,wc2.1_30s_bioc_CNRM-CM6-1_ssp585_2021-2040.tif,bioc,CNRM-CM6-1,ssp585,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-CM6-1-HR/ssp126/wc2.1_30s_tmin_CNRM-CM6-1-HR_ssp126_2021-2040.tif,wc2.1_30s_tmin_CNRM-CM6-1-HR_ssp126_2021-2040.tif,tmin,CNRM-CM6-1-HR,ssp126,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-CM6-1-HR/ssp126/wc2.1_30s_tmax_CNRM-CM6-1-HR_ssp126_2021-2040.tif,wc2.1_30s_tmax_CNRM-CM6-1-HR_ssp126_2021-2040.tif,tmax,CNRM-CM6-1-HR,ssp126,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-CM6-1-HR/ssp126/wc2.1_30s_prec_CNRM-CM6-1-HR_ssp126_2021-2040.tif,wc2.1_30s_prec_CNRM-CM6-1-HR_ssp126_2021-2040.tif,prec,CNRM-CM6-1-HR,ssp126,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-CM6-1-HR/ssp126/wc2.1_30s_bioc_CNRM-CM6-1-HR_ssp126_2021-2040.tif,wc2.1_30s_bioc_CNRM-CM6-1-HR_ssp126_2021-2040.tif,bioc,CNRM-CM6-1-HR,ssp126,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-CM6-1-HR/ssp245/wc2.1_30s_tmin_CNRM-CM6-1-HR_ssp245_2021-2040.tif,wc2.1_30s_tmin_CNRM-CM6-1-HR_ssp245_2021-2040.tif,tmin,CNRM-CM6-1-HR,ssp245,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-CM6-1-HR/ssp245/wc2.1_30s_tmax_CNRM-CM6-1-HR_ssp245_2021-2040.tif,wc2.1_30s_tmax_CNRM-CM6-1-HR_ssp245_2021-2040.tif,tmax,CNRM-CM6-1-HR,ssp245,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-CM6-1-HR/ssp245/wc2.1_30s_prec_CNRM-CM6-1-HR_ssp245_2021-2040.tif,wc2.1_30s_prec_CNRM-CM6-1-HR_ssp245_2021-2040.tif,prec,CNRM-CM6-1-HR,ssp245,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-CM6-1-HR/ssp245/wc2.1_30s_bioc_CNRM-CM6-1-HR_ssp245_2021-2040.tif,wc2.1_30s_bioc_CNRM-CM6-1-HR_ssp245_2021-2040.tif,bioc,CNRM-CM6-1-HR,ssp245,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-CM6-1-HR/ssp370/wc2.1_30s_tmin_CNRM-CM6-1-HR_ssp370_2021-2040.tif,wc2.1_30s_tmin_CNRM-CM6-1-HR_ssp370_2021-2040.tif,tmin,CNRM-CM6-1-HR,ssp370,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-CM6-1-HR/ssp370/wc2.1_30s_tmax_CNRM-CM6-1-HR_ssp370_2021-2040.tif,wc2.1_30s_tmax_CNRM-CM6-1-HR_ssp370_2021-2040.tif,tmax,CNRM-CM6-1-HR,ssp370,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-CM6-1-HR/ssp370/wc2.1_30s_prec_CNRM-CM6-1-HR_ssp370_2021-2040.tif,wc2.1_30s_prec_CNRM-CM6-1-HR_ssp370_2021-2040.tif,prec,CNRM-CM6-1-HR,ssp370,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-CM6-1-HR/ssp370/wc2.1_30s_bioc_CNRM-CM6-1-HR_ssp370_2021-2040.tif,wc2.1_30s_bioc_CNRM-CM6-1-HR_ssp370_2021-2040.tif,bioc,CNRM-CM6-1-HR,ssp370,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-CM6-1-HR/ssp585/wc2.1_30s_tmin_CNRM-CM6-1-HR_ssp585_2021-2040.tif,wc2.1_30s_tmin_CNRM-CM6-1-HR_ssp585_2021-2040.tif,tmin,CNRM-CM6-1-HR,ssp585,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-CM6-1-HR/ssp585/wc2.1_30s_tmax_CNRM-CM6-1-HR_ssp585_2021-2040.tif,wc2.1_30s_tmax_CNRM-CM6-1-HR_ssp585_2021-2040.tif,tmax,CNRM-CM6-1-HR,ssp585,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-CM6-1-HR/ssp585/wc2.1_30s_prec_CNRM-CM6-1-HR_ssp585_2021-2040.tif,wc2.1_30s_prec_CNRM-CM6-1-HR_ssp585_2021-2040.tif,prec,CNRM-CM6-1-HR,ssp585,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-CM6-1-HR/ssp585/wc2.1_30s_bioc_CNRM-CM6-1-HR_ssp585_2021-2040.tif,wc2.1_30s_bioc_CNRM-CM6-1-HR_ssp585_2021-2040.tif,bioc,CNRM-CM6-1-HR,ssp585,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-ESM2-1/ssp126/wc2.1_30s_tmin_CNRM-ESM2-1_ssp126_2021-2040.tif,wc2.1_30s_tmin_CNRM-ESM2-1_ssp126_2021-2040.tif,tmin,CNRM-ESM2-1,ssp126,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-ESM2-1/ssp126/wc2.1_30s_tmax_CNRM-ESM2-1_ssp126_2021-2040.tif,wc2.1_30s_tmax_CNRM-ESM2-1_ssp126_2021-2040.tif,tmax,CNRM-ESM2-1,ssp126,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-ESM2-1/ssp126/wc2.1_30s_prec_CNRM-ESM2-1_ssp126_2021-2040.tif,wc2.1_30s_prec_CNRM-ESM2-1_ssp126_2021-2040.tif,prec,CNRM-ESM2-1,ssp126,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-ESM2-1/ssp126/wc2.1_30s_bioc_CNRM-ESM2-1_ssp126_2021-2040.tif,wc2.1_30s_bioc_CNRM-ESM2-1_ssp126_2021-2040.tif,bioc,CNRM-ESM2-1,ssp126,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-ESM2-1/ssp245/wc2.1_30s_tmin_CNRM-ESM2-1_ssp245_2021-2040.tif,wc2.1_30s_tmin_CNRM-ESM2-1_ssp245_2021-2040.tif,tmin,CNRM-ESM2-1,ssp245,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-ESM2-1/ssp245/wc2.1_30s_tmax_CNRM-ESM2-1_ssp245_2021-2040.tif,wc2.1_30s_tmax_CNRM-ESM2-1_ssp245_2021-2040.tif,tmax,CNRM-ESM2-1,ssp245,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-ESM2-1/ssp245/wc2.1_30s_prec_CNRM-ESM2-1_ssp245_2021-2040.tif,wc2.1_30s_prec_CNRM-ESM2-1_ssp245_2021-2040.tif,prec,CNRM-ESM2-1,ssp245,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-ESM2-1/ssp245/wc2.1_30s_bioc_CNRM-ESM2-1_ssp245_2021-2040.tif,wc2.1_30s_bioc_CNRM-ESM2-1_ssp245_2021-2040.tif,bioc,CNRM-ESM2-1,ssp245,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-ESM2-1/ssp370/wc2.1_30s_tmin_CNRM-ESM2-1_ssp370_2021-2040.tif,wc2.1_30s_tmin_CNRM-ESM2-1_ssp370_2021-2040.tif,tmin,CNRM-ESM2-1,ssp370,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-ESM2-1/ssp370/wc2.1_30s_tmax_CNRM-ESM2-1_ssp370_2021-2040.tif,wc2.1_30s_tmax_CNRM-ESM2-1_ssp370_2021-2040.tif,tmax,CNRM-ESM2-1,ssp370,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-ESM2-1/ssp370/wc2.1_30s_prec_CNRM-ESM2-1_ssp370_2021-2040.tif,wc2.1_30s_prec_CNRM-ESM2-1_ssp370_2021-2040.tif,prec,CNRM-ESM2-1,ssp370,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-ESM2-1/ssp370/wc2.1_30s_bioc_CNRM-ESM2-1_ssp370_2021-2040.tif,wc2.1_30s_bioc_CNRM-ESM2-1_ssp370_2021-2040.tif,bioc,CNRM-ESM2-1,ssp370,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-ESM2-1/ssp585/wc2.1_30s_tmin_CNRM-ESM2-1_ssp585_2021-2040.tif,wc2.1_30s_tmin_CNRM-ESM2-1_ssp585_2021-2040.tif,tmin,CNRM-ESM2-1,ssp585,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-ESM2-1/ssp585/wc2.1_30s_tmax_CNRM-ESM2-1_ssp585_2021-2040.tif,wc2.1_30s_tmax_CNRM-ESM2-1_ssp585_2021-2040.tif,tmax,CNRM-ESM2-1,ssp585,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-ESM2-1/ssp585/wc2.1_30s_prec_CNRM-ESM2-1_ssp585_2021-2040.tif,wc2.1_30s_prec_CNRM-ESM2-1_ssp585_2021-2040.tif,prec,CNRM-ESM2-1,ssp585,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/CNRM-ESM2-1/ssp585/wc2.1_30s_bioc_CNRM-ESM2-1_ssp585_2021-2040.tif,wc2.1_30s_bioc_CNRM-ESM2-1_ssp585_2021-2040.tif,bioc,CNRM-ESM2-1,ssp585,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/EC-Earth3-Veg/ssp126/wc2.1_30s_tmin_EC-Earth3-Veg_ssp126_2021-2040.tif,wc2.1_30s_tmin_EC-Earth3-Veg_ssp126_2021-2040.tif,tmin,EC-Earth3-Veg,ssp126,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/EC-Earth3-Veg/ssp126/wc2.1_30s_tmax_EC-Earth3-Veg_ssp126_2021-2040.tif,wc2.1_30s_tmax_EC-Earth3-Veg_ssp126_2021-2040.tif,tmax,EC-Earth3-Veg,ssp126,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/EC-Earth3-Veg/ssp126/wc2.1_30s_prec_EC-Earth3-Veg_ssp126_2021-2040.tif,wc2.1_30s_prec_EC-Earth3-Veg_ssp126_2021-2040.tif,prec,EC-Earth3-Veg,ssp126,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/EC-Earth3-Veg/ssp126/wc2.1_30s_bioc_EC-Earth3-Veg_ssp126_2021-2040.tif,wc2.1_30s_bioc_EC-Earth3-Veg_ssp126_2021-2040.tif,bioc,EC-Earth3-Veg,ssp126,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/EC-Earth3-Veg/ssp245/wc2.1_30s_tmin_EC-Earth3-Veg_ssp245_2021-2040.tif,wc2.1_30s_tmin_EC-Earth3-Veg_ssp245_2021-2040.tif,tmin,EC-Earth3-Veg,ssp245,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/EC-Earth3-Veg/ssp245/wc2.1_30s_tmax_EC-Earth3-Veg_ssp245_2021-2040.tif,wc2.1_30s_tmax_EC-Earth3-Veg_ssp245_2021-2040.tif,tmax,EC-Earth3-Veg,ssp245,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/EC-Earth3-Veg/ssp245/wc2.1_30s_prec_EC-Earth3-Veg_ssp245_2021-2040.tif,wc2.1_30s_prec_EC-Earth3-Veg_ssp245_2021-2040.tif,prec,EC-Earth3-Veg,ssp245,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/EC-Earth3-Veg/ssp245/wc2.1_30s_bioc_EC-Earth3-Veg_ssp245_2021-2040.tif,wc2.1_30s_bioc_EC-Earth3-Veg_ssp245_2021-2040.tif,bioc,EC-Earth3-Veg,ssp245,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/EC-Earth3-Veg/ssp370/wc2.1_30s_tmin_EC-Earth3-Veg_ssp370_2021-2040.tif,wc2.1_30s_tmin_EC-Earth3-Veg_ssp370_2021-2040.tif,tmin,EC-Earth3-Veg,ssp370,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/EC-Earth3-Veg/ssp370/wc2.1_30s_tmax_EC-Earth3-Veg_ssp370_2021-2040.tif,wc2.1_30s_tmax_EC-Earth3-Veg_ssp370_2021-2040.tif,tmax,EC-Earth3-Veg,ssp370,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/EC-Earth3-Veg/ssp370/wc2.1_30s_prec_EC-Earth3-Veg_ssp370_2021-2040.tif,wc2.1_30s_prec_EC-Earth3-Veg_ssp370_2021-2040.tif,prec,EC-Earth3-Veg,ssp370,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/EC-Earth3-Veg/ssp370/wc2.1_30s_bioc_EC-Earth3-Veg_ssp370_2021-2040.tif,wc2.1_30s_bioc_EC-Earth3-Veg_ssp370_2021-2040.tif,bioc,EC-Earth3-Veg,ssp370,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/EC-Earth3-Veg/ssp585/wc2.1_30s_tmin_EC-Earth3-Veg_ssp585_2021-2040.tif,wc2.1_30s_tmin_EC-Earth3-Veg_ssp585_2021-2040.tif,tmin,EC-Earth3-Veg,ssp585,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/EC-Earth3-Veg/ssp585/wc2.1_30s_tmax_EC-Earth3-Veg_ssp585_2021-2040.tif,wc2.1_30s_tmax_EC-Earth3-Veg_ssp585_2021-2040.tif,tmax,EC-Earth3-Veg,ssp585,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/EC-Earth3-Veg/ssp585/wc2.1_30s_prec_EC-Earth3-Veg_ssp585_2021-2040.tif,wc2.1_30s_prec_EC-Earth3-Veg_ssp585_2021-2040.tif,prec,EC-Earth3-Veg,ssp585,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/EC-Earth3-Veg/ssp585/wc2.1_30s_bioc_EC-Earth3-Veg_ssp585_2021-2040.tif,wc2.1_30s_bioc_EC-Earth3-Veg_ssp585_2021-2040.tif,bioc,EC-Earth3-Veg,ssp585,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/EC-Earth3-Veg-LR/ssp126/wc2.1_30s_tmin_EC-Earth3-Veg-LR_ssp126_2021-2040.tif,wc2.1_30s_tmin_EC-Earth3-Veg-LR_ssp126_2021-2040.tif,tmin,EC-Earth3-Veg-LR,ssp126,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/EC-Earth3-Veg-LR/ssp126/wc2.1_30s_tmax_EC-Earth3-Veg-LR_ssp126_2021-2040.tif,wc2.1_30s_tmax_EC-Earth3-Veg-LR_ssp126_2021-2040.tif,tmax,EC-Earth3-Veg-LR,ssp126,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/EC-Earth3-Veg-LR/ssp126/wc2.1_30s_prec_EC-Earth3-Veg-LR_ssp126_2021-2040.tif,wc2.1_30s_prec_EC-Earth3-Veg-LR_ssp126_2021-2040.tif,prec,EC-Earth3-Veg-LR,ssp126,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/EC-Earth3-Veg-LR/ssp126/wc2.1_30s_bioc_EC-Earth3-Veg-LR_ssp126_2021-2040.tif,wc2.1_30s_bioc_EC-Earth3-Veg-LR_ssp126_2021-2040.tif,bioc,EC-Earth3-Veg-LR,ssp126,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/EC-Earth3-Veg-LR/ssp245/wc2.1_30s_tmin_EC-Earth3-Veg-LR_ssp245_2021-2040.tif,wc2.1_30s_tmin_EC-Earth3-Veg-LR_ssp245_2021-2040.tif,tmin,EC-Earth3-Veg-LR,ssp245,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/EC-Earth3-Veg-LR/ssp245/wc2.1_30s_tmax_EC-Earth3-Veg-LR_ssp245_2021-2040.tif,wc2.1_30s_tmax_EC-Earth3-Veg-LR_ssp245_2021-2040.tif,tmax,EC-Earth3-Veg-LR,ssp245,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/EC-Earth3-Veg-LR/ssp245/wc2.1_30s_prec_EC-Earth3-Veg-LR_ssp245_2021-2040.tif,wc2.1_30s_prec_EC-Earth3-Veg-LR_ssp245_2021-2040.tif,prec,EC-Earth3-Veg-LR,ssp245,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/EC-Earth3-Veg-LR/ssp245/wc2.1_30s_bioc_EC-Earth3-Veg-LR_ssp245_2021-2040.tif,wc2.1_30s_bioc_EC-Earth3-Veg-LR_ssp245_2021-2040.tif,bioc,EC-Earth3-Veg-LR,ssp245,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/EC-Earth3-Veg-LR/ssp370/wc2.1_30s_tmin_EC-Earth3-Veg-LR_ssp370_2021-2040.tif,wc2.1_30s_tmin_EC-Earth3-Veg-LR_ssp370_2021-2040.tif,tmin,EC-Earth3-Veg-LR,ssp370,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/EC-Earth3-Veg-LR/ssp370/wc2.1_30s_tmax_EC-Earth3-Veg-LR_ssp370_2021-2040.tif,wc2.1_30s_tmax_EC-Earth3-Veg-LR_ssp370_2021-2040.tif,tmax,EC-Earth3-Veg-LR,ssp370,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/EC-Earth3-Veg-LR/ssp370/wc2.1_30s_prec_EC-Earth3-Veg-LR_ssp370_2021-2040.tif,wc2.1_30s_prec_EC-Earth3-Veg-LR_ssp370_2021-2040.tif,prec,EC-Earth3-Veg-LR,ssp370,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/EC-Earth3-Veg-LR/ssp370/wc2.1_30s_bioc_EC-Earth3-Veg-LR_ssp370_2021-2040.tif,wc2.1_30s_bioc_EC-Earth3-Veg-LR_ssp370_2021-2040.tif,bioc,EC-Earth3-Veg-LR,ssp370,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/EC-Earth3-Veg-LR/ssp585/wc2.1_30s_tmin_EC-Earth3-Veg-LR_ssp585_2021-2040.tif,wc2.1_30s_tmin_EC-Earth3-Veg-LR_ssp585_2021-2040.tif,tmin,EC-Earth3-Veg-LR,ssp585,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/EC-Earth3-Veg-LR/ssp585/wc2.1_30s_tmax_EC-Earth3-Veg-LR_ssp585_2021-2040.tif,wc2.1_30s_tmax_EC-Earth3-Veg-LR_ssp585_2021-2040.tif,tmax,EC-Earth3-Veg-LR,ssp585,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/EC-Earth3-Veg-LR/ssp585/wc2.1_30s_prec_EC-Earth3-Veg-LR_ssp585_2021-2040.tif,wc2.1_30s_prec_EC-Earth3-Veg-LR_ssp585_2021-2040.tif,prec,EC-Earth3-Veg-LR,ssp585,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/EC-Earth3-Veg-LR/ssp585/wc2.1_30s_bioc_EC-Earth3-Veg-LR_ssp585_2021-2040.tif,wc2.1_30s_bioc_EC-Earth3-Veg-LR_ssp585_2021-2040.tif,bioc,EC-Earth3-Veg-LR,ssp585,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/FIO-ESM-2-0/ssp126/wc2.1_30s_tmin_FIO-ESM-2-0_ssp126_2021-2040.tif,wc2.1_30s_tmin_FIO-ESM-2-0_ssp126_2021-2040.tif,tmin,FIO-ESM-2-0,ssp126,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/FIO-ESM-2-0/ssp126/wc2.1_30s_tmax_FIO-ESM-2-0_ssp126_2021-2040.tif,wc2.1_30s_tmax_FIO-ESM-2-0_ssp126_2021-2040.tif,tmax,FIO-ESM-2-0,ssp126,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/FIO-ESM-2-0/ssp126/wc2.1_30s_prec_FIO-ESM-2-0_ssp126_2021-2040.tif,wc2.1_30s_prec_FIO-ESM-2-0_ssp126_2021-2040.tif,prec,FIO-ESM-2-0,ssp126,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/FIO-ESM-2-0/ssp126/wc2.1_30s_bioc_FIO-ESM-2-0_ssp126_2021-2040.tif,wc2.1_30s_bioc_FIO-ESM-2-0_ssp126_2021-2040.tif,bioc,FIO-ESM-2-0,ssp126,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/FIO-ESM-2-0/ssp245/wc2.1_30s_tmin_FIO-ESM-2-0_ssp245_2021-2040.tif,wc2.1_30s_tmin_FIO-ESM-2-0_ssp245_2021-2040.tif,tmin,FIO-ESM-2-0,ssp245,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/FIO-ESM-2-0/ssp245/wc2.1_30s_tmax_FIO-ESM-2-0_ssp245_2021-2040.tif,wc2.1_30s_tmax_FIO-ESM-2-0_ssp245_2021-2040.tif,tmax,FIO-ESM-2-0,ssp245,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/FIO-ESM-2-0/ssp245/wc2.1_30s_prec_FIO-ESM-2-0_ssp245_2021-2040.tif,wc2.1_30s_prec_FIO-ESM-2-0_ssp245_2021-2040.tif,prec,FIO-ESM-2-0,ssp245,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/FIO-ESM-2-0/ssp245/wc2.1_30s_bioc_FIO-ESM-2-0_ssp245_2021-2040.tif,wc2.1_30s_bioc_FIO-ESM-2-0_ssp245_2021-2040.tif,bioc,FIO-ESM-2-0,ssp245,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/FIO-ESM-2-0/ssp585/wc2.1_30s_tmin_FIO-ESM-2-0_ssp585_2021-2040.tif,wc2.1_30s_tmin_FIO-ESM-2-0_ssp585_2021-2040.tif,tmin,FIO-ESM-2-0,ssp585,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/FIO-ESM-2-0/ssp585/wc2.1_30s_tmax_FIO-ESM-2-0_ssp585_2021-2040.tif,wc2.1_30s_tmax_FIO-ESM-2-0_ssp585_2021-2040.tif,tmax,FIO-ESM-2-0,ssp585,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/FIO-ESM-2-0/ssp585/wc2.1_30s_prec_FIO-ESM-2-0_ssp585_2021-2040.tif,wc2.1_30s_prec_FIO-ESM-2-0_ssp585_2021-2040.tif,prec,FIO-ESM-2-0,ssp585,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/FIO-ESM-2-0/ssp585/wc2.1_30s_bioc_FIO-ESM-2-0_ssp585_2021-2040.tif,wc2.1_30s_bioc_FIO-ESM-2-0_ssp585_2021-2040.tif,bioc,FIO-ESM-2-0,ssp585,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/GFDL-ESM4/ssp126/wc2.1_30s_tmin_GFDL-ESM4_ssp126_2021-2040.tif,wc2.1_30s_tmin_GFDL-ESM4_ssp126_2021-2040.tif,tmin,GFDL-ESM4,ssp126,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/GFDL-ESM4/ssp126/wc2.1_30s_tmax_GFDL-ESM4_ssp126_2021-2040.tif,wc2.1_30s_tmax_GFDL-ESM4_ssp126_2021-2040.tif,tmax,GFDL-ESM4,ssp126,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/GFDL-ESM4/ssp126/wc2.1_30s_prec_GFDL-ESM4_ssp126_2021-2040.tif,wc2.1_30s_prec_GFDL-ESM4_ssp126_2021-2040.tif,prec,GFDL-ESM4,ssp126,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/GFDL-ESM4/ssp126/wc2.1_30s_bioc_GFDL-ESM4_ssp126_2021-2040.tif,wc2.1_30s_bioc_GFDL-ESM4_ssp126_2021-2040.tif,bioc,GFDL-ESM4,ssp126,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/GFDL-ESM4/ssp370/wc2.1_30s_tmin_GFDL-ESM4_ssp370_2021-2040.tif,wc2.1_30s_tmin_GFDL-ESM4_ssp370_2021-2040.tif,tmin,GFDL-ESM4,ssp370,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/GFDL-ESM4/ssp370/wc2.1_30s_tmax_GFDL-ESM4_ssp370_2021-2040.tif,wc2.1_30s_tmax_GFDL-ESM4_ssp370_2021-2040.tif,tmax,GFDL-ESM4,ssp370,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/GFDL-ESM4/ssp370/wc2.1_30s_prec_GFDL-ESM4_ssp370_2021-2040.tif,wc2.1_30s_prec_GFDL-ESM4_ssp370_2021-2040.tif,prec,GFDL-ESM4,ssp370,2021-2040
https://geodata.ucdavis.edu/cmip6/30s/GFDL-ESM4/ssp370/wc2.1_30s_bioc_GFDL-ESM4_ssp370_2021-2040.tif,wc2.1_30s_bioc_GFDL-ESM4_ssp370_2021-2040.tif,bioc,GFDL-ESM4,ssp370,2021-2040
